polarity,subjectivity,clouds,dew_point,feels_like,humidity,pressure,temp,visibility,wind_deg,wind_speed,,
0.5,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.5,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.25,0.85,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.8,0.7,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.071428571,0.214285714,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.8,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.125,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.285714286,0.535714286,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.125,0.375,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.2,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.25,0.333333333,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.2125,0.55,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.5,0.9,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.025,0.7625,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.6,0.25,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.45,0.4,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.5,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.15,0.55,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.546875,0.65,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.318181818,0.727272727,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.25,0.521428571,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.05,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.8,0.75,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.078125,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0.025,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.233333333,0.366666667,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.283333333,0.616666667,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.35,0.4,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.125,0.25,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.85,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
1,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.2,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.15,0.7,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.022222222,0.211111111,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.675,0.944444444,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.2,0.2,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.00625,0.85,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.15,0.9,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.3,0.944444444,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,-14400,90,1625155200,35.83,89,1017,29.75,16093,0,3.09,
0.225,0.266666667,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.455,0.845,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.5,0.6,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.319480519,0.577922078,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.5,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.5,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.5,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.3,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.088541667,0.388888889,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.25,0.333333333,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.416666667,0.666666667,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.8,0.575,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.4,0.6,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.020833333,0.4375,-14400,90,1625155200,35.83,89,1017,29.75,16093,0,3.09,
1,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.25,0.25,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.714285714,0.857142857,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.166666667,0.166666667,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.295238095,0.678571429,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.35,0.65,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.433333333,0.566666667,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0.066666667,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.5,0.9,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.65,0.95,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.8,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.6,0.9,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.136363636,0.454545455,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.4,0.4,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.1,0.9,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0.1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.5,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.7,0.6,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.25,0.888888889,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0.3,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.016666667,0.65,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.375,0.65,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.5,0.5,-14400,90,1625155200,35.83,89,1017,29.75,16093,0,3.09,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.5,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-1,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,-14400,90,1625155200,35.83,89,1017,29.75,16093,0,3.09,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.136363636,0.454545455,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.8,0.7,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.7,0.8,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.8,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.1,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.136363636,0.5,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.15,0.3,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,1,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0.4,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.117857143,0.467857143,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0.375,0.75,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
-0.194444444,0.45,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,90,27.74,35.83,89,1017,29.75,16093,0,3.09,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.175,0.775,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.5,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.05,0.1,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.05,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.15,0.3,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.35,0.65,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.316666667,0.85,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.4,0.4,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.5,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.291666667,0.541666667,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.416666667,0.783333333,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.1,0.35,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
1,1,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.5,0.6,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.175,0.85,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.213068182,0.454545455,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.438888889,0.683333333,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.375,0.2,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0.6,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.25,0.25,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.2,0.433333333,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.1875,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.666666667,1,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.5,0.9,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
1,1,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.8,0.75,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0.5,-14400,75,1625151600,34.46,78,1017,29.39,16093,0,2.06,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.8,0.9,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.7,0.6,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.8,1,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.081666667,0.488333333,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.8,1,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.45,0.65,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.16,0.54,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.6,0.9,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.033333333,0.688888889,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.8,0.75,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.25,0.85,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
1,0.75,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.15625,0.375,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.325974026,0.670562771,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.3375,0.35,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.3125,0.25,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.25,0.333333333,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.116666667,0.275,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.5,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.5,0.5,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.155555556,0.288888889,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.6,1,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
-0.166666667,0.433333333,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.2,0.3,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.39,0.39,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.101388889,0.506944444,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0.486666667,0.506666667,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
0,0.3,75,25.15,34.46,78,1017,29.39,16093,0,2.06,,
